,EQ_ID,Lon,Lat,Depth,Mag
5284,002829,-71.00159,-18.38693,41.96,7.8
5285,002829_2,-71.78876,-33.87361,33.14,7.4
5286,002830,-71.17252,-26.55193,18.2,7.8
5287,002830_2,-72.04699,-33.61966,23.0,7.3
5288,002831_2,-72.45009,-36.08181,46.77,7.2
5289,002832,-71.49047,-31.74141,38.28,8.1
5290,002832_2,-70.32433,-23.30501,34.01,7.2
5291,002833,-73.07018,-34.03456,6.27,8.0
5292,002833_2,-74.69496,-40.31611,11.19,7.4
5293,002834,-75.15042,-40.60519,5.12,7.8
5294,002834_2,-73.08718,-38.7417,46.17,7.1
5295,002835,-74.51916,-40.58462,14.15,8.0
5296,002835_2,-72.4124,-33.10865,12.1,7.5
5297,002836,-73.88642,-37.50312,18.94,7.8
5298,002836_2,-71.24678,-31.66883,49.44,7.1
5299,002837,-71.73004,-29.72182,22.88,7.9
5300,002838_2,-71.02331,-26.471,21.31,7.4
5301,002839,-74.32028,-41.114,18.72,8.0
5302,002839_2,-71.35714,-25.7094,12.75,7.4
5303,002840,-71.07717,-24.42679,17.95,7.9
5304,002841,-70.77716,-26.98448,32.65,7.8
5305,002842,-71.67979,-28.74225,18.52,7.7
5306,002842_2,-74.24773,-37.90795,13.13,7.1
5307,002843,-71.40985,-30.11926,37.01,8.0
5308,002843_2,-74.60081,-40.77283,13.14,7.2
5309,002844,-70.60701,-22.00998,22.97,8.0
5310,002845,-73.36129,-38.77893,37.38,7.9
5311,002845_2,-74.20259,-36.98536,10.64,7.3
5312,002846,-72.16271,-30.56613,13.69,7.7
5313,002846_2,-71.5369,-34.16703,46.49,7.3
5314,002847,-72.25198,-32.03292,13.92,8.0
5315,002847_2,-70.60701,-22.00998,22.97,7.1
5316,002848,-70.68402,-18.75387,44.84,7.7
5317,002848_2,-70.92289,-21.59792,15.62,7.1
5318,002849,-71.94987,-18.88825,8.75,7.6
5319,002849_2,-71.75409,-18.57469,17.71,7.3
5320,002850,-71.96794,-33.1208,22.9,7.9
5321,002850_2,-72.17426,-33.27258,18.03,7.0
5322,002851,-72.04699,-33.61966,23.0,7.7
5323,002851_2,-70.52724,-18.96589,46.48,6.9
5324,002852,-71.9247,-31.23396,21.25,7.9
5325,002852_2,-73.92298,-39.03529,23.37,7.3
5326,002853_2,-71.61615,-19.01272,14.47,7.1
5327,002854,-70.48777,-20.00387,33.38,7.7
5328,002854_2,-73.1075,-38.84166,46.5,7.2
5329,002855,-74.43841,-40.65827,15.51,7.9
5330,002855_2,-71.75632,-28.44602,15.01,7.2
5331,002856,-72.04699,-33.61966,23.0,7.7
5332,002856_2,-73.34733,-39.25718,41.88,6.9
5333,002857,-70.59821,-25.03675,33.21,7.7
5334,002857_2,-71.28916,-19.75118,13.63,7.3
5335,002858,-71.1323,-22.85125,10.54,7.9
5336,002858_2,-71.86187,-35.11614,50.18,7.2
5337,002859,-74.38535,-43.23012,23.76,7.9
5338,002859_2,-74.24285,-39.74498,17.77,7.1
5339,002860,-74.26042,-40.70434,18.97,7.9
5340,002860_2,-75.10046,-40.13551,4.99,7.1
5341,002861,-73.74507,-36.31375,15.94,7.8
5342,002861_2,-71.62648,-18.91007,15.75,7.2
5343,002862,-72.0871,-32.46739,18.71,7.7
5344,002862_2,-70.51888,-26.20335,39.21,7.1
5345,002863,-73.95145,-36.76469,15.2,7.9
5346,002863_2,-70.36824,-20.96763,31.44,7.2
5347,002864,-70.60701,-22.00998,22.97,7.7
5348,002864_2,-74.11938,-40.16926,21.43,7.2
5349,002865,-71.01071,-19.24141,25.44,7.9
5350,002865_2,-70.78939,-18.78587,40.29,7.3
5351,002866,-70.55382,-25.74464,36.46,7.7
5352,002866_2,-71.95646,-32.4701,22.4,7.4
5353,002867,-70.47985,-26.56882,43.05,7.8
5354,002867_2,-72.05424,-18.2388,17.68,7.2
5355,002868,-71.36225,-18.75938,22.92,7.9
5356,002868_2,-73.67106,-35.78903,12.25,7.3
5357,002869,-73.9134,-42.60404,37.15,7.9
5358,002869_2,-70.20205,-24.17832,42.06,7.6
5359,002870,-74.11794,-39.26745,19.44,7.9
5360,002870_2,-70.40851,-19.73913,39.01,7.2
5361,002871,-70.87427,-22.70033,17.8,7.8
5362,002871_2,-71.32893,-27.40541,18.16,7.3
5363,002872,-72.17048,-29.23703,9.24,7.7
5364,002872_2,-70.13747,-19.96723,47.17,7.4
5365,002873,-70.68759,-28.29382,49.65,7.9
5366,002873_2,-73.49601,-36.09104,19.01,7.2
5367,002874_2,-72.71711,-36.13098,38.88,7.4
5368,002875,-70.91955,-23.66417,18.94,8.0
5369,002875_2,-74.07585,-42.78971,32.33,7.3
5370,002876,-74.16721,-42.29695,27.15,8.0
5371,002876_2,-71.11743,-19.24083,22.62,7.3
5372,002877_2,-71.23168,-19.46132,17.69,7.4
5373,002878,-73.10359,-36.16695,28.34,8.0
5374,002878_2,-70.90077,-27.6738,32.92,7.1
5375,002879,-72.38741,-18.33635,8.44,8.0
5376,002879_2,-72.31179,-35.58958,42.86,7.3
5377,002880,-70.1409,-23.64932,41.5,7.9
5378,002880_2,-71.68275,-31.81464,30.49,6.9
5379,002881,-73.00937,-34.68148,13.83,7.9
5380,002881_2,-70.06232,-24.94251,51.66,7.1
5381,002882,-70.78313,-19.21709,32.82,8.0
5382,002882_2,-73.53158,-35.63164,13.66,7.2
5383,002883,-70.45147,-25.34156,39.45,7.9
5384,002883_2,-73.15529,-35.35516,18.04,7.4
5385,002884,-71.76446,-30.58798,25.0,7.6
5386,002884_2,-71.04325,-27.71871,27.95,7.2
5387,002885,-70.40658,-21.9898,28.71,8.2
5388,002885_2,-72.29097,-34.89331,31.0,7.1
5389,002886,-70.37721,-24.57776,38.43,7.9
5390,002886_2,-70.49584,-22.23356,26.24,7.0
5391,002887,-70.50267,-25.83447,38.71,7.8
5392,002887_2,-70.83436,-25.96743,26.42,7.5
5393,002888,-70.25663,-20.04973,41.55,8.1
5394,002888_2,-72.37267,-30.43121,7.51,7.2
5395,002889,-70.76171,-21.37758,19.2,7.7
5396,002889_2,-71.48155,-29.9321,32.95,7.2
5397,002890,-72.23323,-29.33658,7.92,8.0
5398,002890_2,-70.70488,-23.22132,22.89,7.2
5399,002891,-71.65859,-29.31583,22.95,7.9
5400,002891_2,-71.55653,-29.29114,26.09,7.4
5401,002892,-70.5638,-22.64711,25.09,7.8
5402,002892_2,-73.62372,-41.9968,43.66,7.1
5403,002893,-74.3457,-39.92647,16.06,7.7
5404,002893_2,-70.37552,-23.05256,31.6,7.3
5405,002894,-72.24964,-33.58538,17.82,8.0
5406,002894_2,-71.39811,-29.16091,30.72,7.1
5407,002895,-72.60971,-36.50445,46.58,7.7
5408,002895_2,-70.87427,-22.70033,17.8,7.6
5409,002896,-71.63864,-30.7472,30.0,7.8
5410,002896_2,-70.60286,-19.34311,37.16,7.1
5411,002897_2,-73.25993,-40.08808,50.22,7.1
5412,002898,-71.50413,-18.36072,26.72,7.9
5413,002898_2,-70.01077,-20.4029,48.52,7.2
5414,002899,-71.45448,-32.70628,40.07,7.9
5415,002899_2,-70.14901,-24.9317,48.5,7.4
5416,002900,-71.51942,-26.81306,10.76,7.7
5417,002900_2,-69.95874,-20.23455,52.1,7.4
5418,002901,-70.66344,-25.33715,31.83,7.9
5419,002901_2,-72.57297,-36.74437,50.04,7.2
5420,002902,-72.56818,-33.80737,13.05,7.9
5421,002902_2,-69.82907,-21.1254,52.08,7.3
5422,002903,-70.01484,-22.59459,42.9,7.7
5423,002903_2,-73.11118,-34.74048,12.73,7.3
5424,002904,-72.93485,-38.53045,49.59,8.1
5425,002904_2,-73.87244,-38.22449,21.55,7.4
5426,002905,-70.24644,-20.43481,38.76,7.8
5427,002905_2,-70.04014,-21.30482,42.76,7.3
5428,002906,-71.00086,-26.29129,21.5,7.9
5429,002906_2,-73.9134,-42.60404,37.15,7.1
5430,002907,-70.82136,-25.26024,26.64,8.0
5431,002907_2,-71.61129,-30.40503,29.93,7.4
5432,002908,-71.19736,-23.30081,9.73,8.1
5433,002908_2,-71.38016,-33.55345,45.94,7.2
5434,002909,-74.03901,-39.27763,21.35,8.0
5435,002909_2,-70.84649,-20.76605,18.24,7.1
5436,002910,-74.18145,-37.74153,14.0,7.8
5437,002910_2,-71.53856,-19.36801,10.78,7.2
5438,002911,-74.24465,-41.40217,21.42,7.7
5439,002911_2,-70.68299,-25.63881,31.5,7.3
5440,002912,-71.86187,-35.11614,50.18,7.6
5441,002912_2,-71.86302,-33.56496,27.97,7.5
5442,002913,-71.08903,-24.88139,18.86,7.8
5443,002913_2,-70.65385,-25.91093,32.91,7.1
5444,002914,-73.19409,-39.00048,45.02,7.9
5445,002914_2,-71.43911,-28.02768,18.98,7.2
5446,002915,-71.43017,-28.48092,22.71,7.8
5447,002915_2,-74.41181,-39.69283,14.41,7.1
5448,002916,-73.63926,-37.90814,25.13,7.8
5449,002916_2,-71.76259,-31.29425,26.55,7.2
5450,002917,-72.28925,-31.79463,12.59,7.9
5451,002917_2,-73.9134,-42.60404,37.15,7.4
5452,002918,-71.5006,-33.23941,39.25,7.8
5453,002918_2,-71.22521,-32.03088,50.16,7.5
5454,002919,-71.78789,-29.79787,21.45,7.7
5455,002919_2,-70.34731,-25.53089,44.06,7.2
5456,002920,-73.40117,-37.68822,29.52,7.8
5457,002920_2,-70.1348,-21.88201,38.14,7.4
5458,002921,-70.70488,-23.22132,22.89,8.0
5459,002921_2,-71.44656,-25.32945,8.92,7.2
5460,002922,-73.60024,-40.3136,36.98,7.7
5461,002922_2,-74.36961,-38.43766,12.24,7.6
5462,002923,-74.32158,-40.63316,17.62,8.2
5463,002924,-71.99123,-18.57136,13.03,8.1
5464,002924_2,-72.20309,-35.74103,49.62,7.2
5465,002925,-71.9077,-32.56999,23.84,7.9
5466,002925_2,-71.38987,-26.70059,13.8,7.3
5467,002926,-70.36053,-20.52211,33.89,7.8
5468,002926_2,-73.96101,-38.57759,20.98,7.0
5469,002927,-71.76259,-31.29425,26.55,7.9
5470,002927_2,-73.87244,-38.22449,21.55,7.2
5471,002928,-74.61711,-40.06024,11.89,7.9
5472,002928_2,-70.66764,-19.92548,28.15,7.3
5473,002929,-70.59849,-26.45923,37.02,7.8
5474,002929_2,-73.49601,-36.09104,19.01,7.6
5475,002930,-69.91342,-23.02735,47.49,7.7
5476,002930_2,-70.19176,-24.36887,43.54,7.2
5477,002931,-71.85186,-34.02141,32.71,7.7
5478,002931_2,-72.87912,-35.88604,30.73,7.2
5479,002932,-74.16915,-36.27492,6.3,7.8
5480,002932_2,-70.05546,-19.81678,52.27,7.5
5481,002933,-73.74112,-40.85817,33.29,7.7
5482,002933_2,-72.40062,-33.47133,13.96,7.3
5483,002934,-71.33603,-26.85956,15.75,7.8
5484,002934_2,-74.42615,-42.62042,21.33,7.5
5485,002935,-72.05581,-18.05883,20.99,7.8
5486,002935_2,-70.43653,-27.21972,49.94,7.1
5487,002936,-70.16072,-23.18596,39.09,7.7
5488,002937,-70.15029,-22.53275,37.81,7.9
5489,002937_2,-70.59849,-26.45923,37.02,7.3
5490,002938,-70.50081,-24.32216,33.02,7.9
5491,002938_2,-71.83586,-34.48683,39.75,7.6
5492,002939,-73.82442,-36.91219,18.15,8.1
5493,002939_2,-73.25664,-39.19152,44.6,7.2
5494,002940,-70.54716,-24.20656,30.99,7.7
5495,002940_2,-70.13904,-24.07943,43.67,7.4
5496,002941,-71.78984,-32.69944,27.54,7.8
5497,002941_2,-74.6758,-42.4438,15.3,7.4
5498,002942,-73.94532,-41.79791,31.21,7.7
5499,002942_2,-73.99518,-41.15185,26.71,7.3
5500,002943,-71.89625,-31.40685,22.62,8.0
5501,002943_2,-71.72194,-30.10072,24.84,7.1
5502,002944,-71.3257,-20.06803,9.16,7.8
5503,002944_2,-70.81255,-28.8955,52.71,7.3
5504,002945,-73.10766,-36.86639,33.54,7.9
5505,002945_2,-71.02331,-26.471,21.31,7.4
5506,002946,-70.64266,-19.08539,39.89,8.0
5507,002946_2,-70.88869,-26.66969,26.56,7.5
5508,002947,-73.7912,-38.12907,22.84,8.0
5509,002947_2,-71.10614,-18.59967,33.29,7.4
5510,002948,-72.06017,-32.08387,18.97,7.9
5511,002948_2,-70.73348,-28.0981,44.92,7.1
5512,002949,-74.45328,-41.25235,16.46,7.8
5513,002949_2,-71.57734,-28.27993,17.83,7.6
5514,002950,-72.07868,-30.07691,14.59,8.0
5515,002950_2,-71.38234,-24.63846,9.11,7.3
5516,002951,-71.9811,-35.0009,43.3,7.9
5517,002951_2,-73.25109,-35.62054,19.05,7.1
5518,002952,-72.66953,-35.53822,30.95,7.9
5519,002953,-74.41907,-38.65613,11.79,8.0
5520,002953_2,-72.09557,-28.63972,7.76,7.2
5521,002954,-72.29927,-30.70201,10.74,8.0
5522,002954_2,-70.96114,-20.65301,15.8,7.5
5523,002955,-73.66747,-36.98023,21.09,7.5
5524,002956_2,-71.34494,-27.68905,19.05,7.3
5525,002957,-70.11259,-20.51186,43.51,7.7
5526,002957_2,-70.12514,-21.47767,39.04,7.3
5527,002958,-70.8833,-28.14854,38.81,7.9
5528,002958_2,-70.95843,-29.12035,49.16,7.3
5529,002959,-72.82131,-34.65365,16.53,7.6
5530,002959_2,-74.1375,-38.05798,15.81,7.2
5531,002960,-74.17921,-37.17228,12.09,8.0
5532,002960_2,-71.69466,-31.55398,29.66,7.2
5533,002961,-70.35924,-26.14927,45.99,7.7
5534,002961_2,-72.25598,-18.46735,8.38,7.3
5535,002962_2,-73.13303,-38.1298,39.34,7.3
5536,002963,-71.6931,-28.24442,15.23,7.8
5537,002963_2,-69.95189,-23.68956,48.27,7.6
5538,002964,-74.11211,-39.99589,21.33,7.8
5539,002964_2,-71.34852,-32.48602,44.36,7.4
5540,002965,-71.16793,-23.39908,11.27,7.8
5541,002965_2,-72.9715,-37.29431,39.49,7.0
5542,002966,-74.16721,-42.29695,27.15,7.9
5543,002966_2,-71.31054,-19.50979,15.17,7.4
5544,002967,-71.55039,-33.59607,39.37,7.8
5545,002967_2,-73.79523,-39.06224,26.69,7.1
5546,002968_2,-71.85627,-33.26598,26.63,7.1
5547,002969,-73.67653,-38.79596,28.56,7.7
5548,002969_2,-73.98567,-37.27118,16.47,6.9
5549,002970,-70.05205,-20.90632,43.68,8.0
5550,002970_2,-70.93577,-21.13425,15.37,7.4
5551,002971,-73.66221,-41.4834,38.78,7.9
5552,002971_2,-70.8977,-25.23631,24.33,7.2
5553,002972,-71.16276,-24.40432,15.7,8.0
5554,002972_2,-70.57739,-19.24679,39.57,7.4
5555,002973,-70.13256,-20.32694,44.07,7.9
5556,002973_2,-70.5638,-22.64711,25.09,7.2
5557,002974,-71.45182,-30.84034,38.33,8.0
5558,002974_2,-71.32377,-32.04148,45.52,7.3
5559,002975,-74.08191,-41.51642,25.87,8.0
5560,002975_2,-71.57055,-30.65759,32.5,7.1
5561,002976,-70.14901,-24.9317,48.5,7.8
5562,002976_2,-73.69741,-39.98078,33.12,7.4
5563,002977,-70.7108,-19.4804,31.52,7.9
5564,002977_2,-72.86595,-36.35398,37.01,6.8
5565,002978,-71.91922,-34.84713,42.78,7.6
5566,002978_2,-73.70997,-38.49672,26.2,7.3
5567,002979,-73.69413,-39.5309,31.76,7.7
5568,002979_2,-71.35882,-18.32228,31.76,7.3
5569,002980,-71.85612,-32.01462,24.82,7.8
5570,002980_2,-73.4903,-42.44421,52.5,7.2
5571,002981,-73.46459,-37.62303,27.79,7.9
5572,002981_2,-74.27076,-40.88797,19.15,7.2
5573,002982,-69.95189,-23.68956,48.27,8.0
5574,002983,-72.65893,-34.88965,21.45,7.9
5575,002983_2,-70.96918,-22.39837,15.03,7.2
5576,002984,-70.17338,-23.03269,38.15,7.9
5577,002984_2,-73.61062,-37.05108,22.5,7.3
5578,002985,-70.58691,-23.8971,28.32,7.8
5579,002985_2,-73.42051,-40.79024,44.56,7.2
5580,002986,-72.30195,-34.31584,22.9,8.0
5581,002986_2,-74.42615,-42.62042,21.33,7.2
5582,002987,-73.76018,-38.86935,26.76,8.0
5583,002987_2,-70.49878,-25.02386,36.5,7.2
5584,002988,-71.99123,-18.57136,13.03,8.0
5585,002988_2,-71.25399,-30.17756,44.48,7.2
5586,002989,-72.01203,-31.21745,18.76,7.7
5587,002989_2,-72.84052,-37.27922,43.72,7.1
5588,002990,-73.35027,-39.36339,42.61,7.9
5589,002990_2,-69.97522,-22.75614,44.63,7.2
5590,002991,-71.35367,-19.87697,10.49,7.8
5591,002991_2,-71.53974,-30.30586,32.43,7.4
5592,002992_2,-73.30782,-40.77812,49.13,7.4
5593,002993,-70.35578,-18.99555,52.78,7.8
5594,002993_2,-71.76426,-29.62833,21.43,7.3
5595,002994,-71.29408,-32.86538,46.94,7.6
5596,002994_2,-70.69719,-25.80944,31.14,7.1
5597,002995,-71.62648,-18.91007,15.75,8.0
5598,002996,-70.91076,-28.51547,42.69,7.9
5599,002996_2,-71.07468,-23.19809,13.75,7.2
5600,002997,-70.60974,-24.75976,31.71,7.8
5601,002997_2,-72.66424,-36.42035,43.9,7.1
5602,002998,-72.55508,-32.16713,6.83,7.7
5603,002999,-70.95014,-23.96038,19.17,7.9
5604,002999_2,-72.05658,-29.90903,14.8,7.3
5605,003000,-70.63617,-20.91952,23.11,7.9
5606,003000_2,-70.66608,-25.48081,31.92,7.0
5607,003001,-74.5334,-39.99598,13.03,7.7
5608,003001_2,-71.70927,-34.16486,39.64,7.2
5609,003002,-72.82478,-36.19351,36.45,8.1
5610,003002_2,-74.23958,-42.92346,27.18,7.1
5611,003003,-70.68759,-28.29382,49.65,8.0
5612,003003_2,-71.42628,-31.46526,40.79,7.1
5613,003004,-72.55085,-32.805,8.07,8.0
5614,003004_2,-70.4303,-23.24102,30.5,7.4
5615,003005,-71.90554,-18.16906,21.67,7.8
5616,003005_2,-71.37264,-32.90746,43.66,6.9
5617,003006,-73.28247,-41.10545,51.13,8.1
5618,003006_2,-72.27966,-34.68065,28.11,7.3
5619,003007,-72.39568,-32.198,10.68,7.7
5620,003007_2,-70.37721,-24.57776,38.43,7.2
5621,003008,-71.47454,-18.55154,23.66,7.7
5622,003008_2,-74.38877,-42.27154,21.24,7.3
5623,003009,-70.36966,-27.15304,52.61,7.6
5624,003009_2,-71.9453,-30.33384,18.68,7.3
5625,003010,-71.19132,-29.85816,45.39,8.0
5626,003010_2,-71.6446,-32.98247,33.02,7.6
5627,003011_2,-72.57874,-34.51404,19.04,6.9
5628,003012,-70.43233,-22.14175,28.03,8.0
5629,003012_2,-69.92487,-22.24185,46.19,7.4
5630,003013,-73.40956,-35.15708,11.68,7.8
5631,003013_2,-74.42615,-42.62042,21.33,7.2
5632,003014_2,-70.95152,-25.17819,22.83,7.1
5633,003015,-71.4377,-19.21394,15.86,7.8
5634,003015_2,-70.49306,-21.38595,26.38,7.2
5635,003016,-70.73348,-28.0981,44.92,8.1
5636,003016_2,-70.86873,-23.29715,19.18,7.3
5637,003017,-73.19253,-37.3986,33.45,7.9
5638,003018,-74.46044,-37.38236,7.07,7.9
5639,003018_2,-71.84106,-18.92243,10.79,7.1
5640,003019,-71.18528,-20.34541,11.0,7.7
5641,003020,-70.41846,-24.50502,36.63,7.8
5642,003020_2,-72.4735,-35.21775,31.0,7.3
5643,003021,-71.06218,-24.67628,19.02,7.9
5644,003021_2,-72.53359,-31.98327,6.92,7.3
5645,003022,-71.37826,-27.02603,15.51,8.1
5646,003022_2,-73.45776,-36.32087,21.74,7.2
5647,003023,-71.34781,-30.21025,40.35,7.9
5648,003023_2,-71.06672,-19.47486,21.36,7.3
5649,003024,-70.10316,-22.30235,39.35,7.9
5650,003024_2,-72.25598,-18.46735,8.38,7.4
5651,003025,-70.19139,-21.55445,36.36,7.9
5652,003025_2,-71.30799,-19.60405,14.25,7.4
5653,003026_2,-72.2602,-34.5026,26.28,7.2
5654,003027,-71.59114,-29.64525,27.11,7.9
5655,003027_2,-70.79255,-22.40872,19.0,7.4
5656,003028,-70.85036,-27.87402,36.97,7.9
5657,003028_2,-72.75825,-35.36071,25.86,7.1
5658,003029,-71.86904,-29.39284,17.69,8.0
5659,003029_2,-74.70104,-40.69368,11.58,7.1
5660,003030,-72.30195,-34.31584,22.9,8.0
5661,003030_2,-70.96918,-18.24349,47.24,7.2
5662,003031,-72.11304,-35.38636,45.91,7.9
5663,003031_2,-70.7108,-19.4804,31.52,7.3
5664,003032,-69.97474,-21.04358,46.27,7.9
5665,003032_2,-74.35424,-40.10936,16.29,7.1
5666,003033,-71.16545,-27.61662,23.14,7.9
5667,003033_2,-71.34422,-31.25175,44.29,7.5
5668,003034,-74.27184,-43.19184,26.83,7.7
5669,003034_2,-70.75826,-23.55985,22.49,7.2
5670,003035,-70.27567,-21.55977,33.32,7.7
5671,003035_2,-73.25256,-38.28197,36.73,7.4
5672,003036,-69.84254,-23.55625,51.62,7.7
5673,003036_2,-70.30928,-20.34793,37.02,7.4
5674,003037,-73.41333,-36.15938,21.31,7.8
5675,003037_2,-70.86734,-22.14431,17.03,7.1
5676,003038,-70.99964,-28.82738,43.3,7.8
5677,003038_2,-72.38206,-34.83146,27.45,7.1
5678,003039_2,-70.49456,-20.79615,27.87,7.2
5679,003040,-72.23242,-33.6922,18.89,7.9
5680,003040_2,-70.47985,-26.56882,43.05,7.5
5681,003041,-72.33773,-36.10044,51.0,7.7
5682,003041_2,-71.32893,-27.40541,18.16,7.2
5683,003042,-74.03024,-42.59958,32.98,7.6
5684,003042_2,-70.5638,-22.64711,25.09,7.5
5685,003043,-71.73235,-19.16565,9.04,8.1
5686,003043_2,-73.25705,-39.9464,49.99,7.1
5687,003044,-73.41269,-37.94205,30.42,7.8
5688,003044_2,-74.46147,-38.41103,10.37,7.1
5689,003045,-73.42222,-39.91321,42.91,7.9
5690,003045_2,-73.62589,-40.83045,37.1,7.1
5691,003046,-74.59007,-39.51024,10.99,8.1
5692,003046_2,-73.3633,-39.58054,43.68,7.0
5693,003047,-73.55318,-40.91438,40.01,7.8
5694,003047_2,-72.57063,-35.4935,32.99,7.1
5695,003048,-72.56944,-34.7307,21.45,7.7
5696,003048_2,-73.24858,-40.68587,51.46,7.4
5697,003049,-71.08653,-20.33655,14.13,8.0
5698,003049_2,-71.38226,-18.07972,38.07,7.2
5699,003050,-70.0852,-24.52731,48.21,7.8
5700,003050_2,-73.4039,-40.55215,44.75,7.3
5701,003051,-73.15529,-35.35516,18.04,7.6
5702,003051_2,-71.43756,-30.65684,38.33,7.4
5703,003052,-72.77742,-38.28,53.1,8.0
5704,003052_2,-71.39266,-27.85954,18.98,7.3
5705,003053,-72.67039,-34.18654,14.63,7.9
5706,003053_2,-72.57874,-34.51404,19.04,7.3
5707,003054,-70.79434,-19.6258,27.21,8.0
5708,003054_2,-70.52528,-27.19607,45.52,7.3
5709,003055,-72.05424,-18.2388,17.68,8.0
5710,003055_2,-70.25663,-20.04973,41.55,7.3
5711,003056,-72.16044,-18.4946,10.17,7.7
5712,003056_2,-73.57888,-35.06303,7.49,7.4
5713,003057,-69.95874,-20.23455,52.1,8.0
5714,003057_2,-70.16102,-20.42745,42.15,7.4
5715,003058,-74.83349,-39.05898,5.42,7.8
5716,003058_2,-71.24646,-24.52943,13.69,7.1
5717,003059,-70.08232,-23.00524,41.27,7.9
5718,003059_2,-71.47638,-25.55788,8.63,6.9
5719,003060,-74.83951,-40.71532,9.64,7.8
5720,003060_2,-74.11838,-43.31572,32.36,7.3
5721,003061,-73.71639,-40.31003,32.99,7.8
5722,003061_2,-72.36771,-32.56613,11.77,7.1
5723,003062,-71.04673,-20.24849,15.83,7.9
5724,003062_2,-71.52082,-32.24658,37.18,7.3
5725,003063,-74.85619,-40.99236,9.93,8.0
5726,003063_2,-71.75632,-28.44602,15.01,7.2
5727,003064,-72.90886,-38.17664,47.24,7.9
5728,003064_2,-74.2306,-42.65808,26.64,7.3
5729,003065,-71.32157,-28.06193,22.03,7.9
5730,003065_2,-71.65669,-29.48908,24.16,7.3
5731,003066,-70.51888,-26.20335,39.21,8.1
5732,003066_2,-70.41585,-21.76684,28.49,7.3
5733,003067,-73.09895,-35.95638,26.08,8.0
5734,003067_2,-72.01696,-35.53421,52.57,7.4
5735,003068,-70.74548,-27.62259,39.02,7.6
5736,003068_2,-70.48777,-20.00387,33.38,7.4
5737,003069,-71.47525,-31.9848,38.92,7.9
5738,003069_2,-70.61378,-21.25635,23.05,7.4
5739,003070,-71.0456,-27.09564,23.65,8.0
5740,003070_2,-71.23257,-33.25331,50.53,7.3
5741,003071,-74.86749,-40.55368,9.06,7.7
5742,003071_2,-71.20338,-20.17248,11.8,7.5
5743,003072,-70.10134,-23.73158,43.23,8.0
5744,003072_2,-71.87642,-18.33521,18.98,7.4
5745,003073,-71.5006,-33.23941,39.25,8.0
5746,003073_2,-71.14914,-28.53357,32.93,7.3
5747,003074,-70.16102,-20.42745,42.15,7.9
5748,003074_2,-72.65545,-33.73366,10.81,7.2
5749,003075,-70.41846,-24.50502,36.63,7.7
5750,003075_2,-74.45885,-41.16036,16.14,7.3
5751,003076,-72.57062,-35.37887,30.99,7.9
5752,003076_2,-70.59745,-21.81186,23.2,7.3
5753,003077,-71.34114,-24.32793,9.24,8.0
5754,003077_2,-71.89109,-28.84512,14.45,7.4
5755,003078,-71.46973,-19.60262,9.02,8.1
5756,003079,-71.45063,-25.80505,9.96,7.8
5757,003079_2,-72.47677,-33.27845,11.4,7.4
5758,003080,-71.63978,-29.73228,25.88,7.9
5759,003080_2,-72.42262,-31.01592,8.18,7.5
5760,003081,-74.52463,-42.35258,18.06,7.8
5761,003081_2,-71.69988,-34.60119,46.93,7.3
5762,003082,-72.15393,-18.59494,8.41,7.8
5763,003082_2,-70.99964,-28.82738,43.3,7.3
5764,003083,-70.60638,-18.81455,46.54,7.9
5765,003083_2,-71.49047,-31.74141,38.28,7.5
5766,003084,-71.42126,-30.47776,38.33,8.0
5767,003084_2,-71.27871,-18.69354,26.21,7.1
5768,003085,-71.15589,-26.20604,17.94,7.9
5769,003085_2,-72.37267,-30.43121,7.51,7.2
5770,003086,-72.09398,-29.53303,12.39,7.9
5771,003086_2,-71.17174,-25.66815,17.46,7.2
5772,003087,-71.1185,-26.46673,19.01,7.7
5773,003087_2,-73.25664,-39.19152,44.6,7.4
5774,003088,-71.33993,-30.39064,41.67,7.9
5775,003088_2,-70.52638,-25.58567,37.27,7.5
5776,003089,-70.59821,-25.03675,33.21,7.8
5777,003089_2,-70.98166,-23.42505,16.9,7.5
5778,003090,-73.50183,-35.24437,10.63,7.8
5779,003090_2,-71.63889,-32.09671,32.5,7.2
5780,003091,-70.54573,-19.82475,33.15,8.0
5781,003091_2,-71.99553,-29.24037,13.95,7.2
5782,003092,-74.16111,-40.85602,21.61,8.1
5783,003092_2,-70.35121,-23.47028,33.77,7.1
5784,003093,-70.83946,-23.81768,21.29,7.8
5785,003093_2,-72.18378,-33.51889,18.93,7.5
5786,003094,-70.79434,-19.6258,27.21,7.8
5787,003094_2,-73.00469,-36.86352,36.47,7.3
5788,003095,-71.53665,-18.85872,18.08,7.7
5789,003095_2,-70.82136,-25.26024,26.64,7.2
5790,003096,-71.23691,-19.64132,15.9,7.9
5791,003096_2,-73.84772,-36.44548,15.05,7.5
5792,003097,-70.36701,-24.21144,36.73,7.7
5793,003097_2,-74.15748,-37.50329,13.87,7.4
5794,003098,-70.77522,-24.6565,26.35,7.8
5795,003098_2,-71.94182,-29.02879,14.24,7.2
5796,003099,-74.1656,-37.96514,14.96,7.8
5797,003099_2,-70.85413,-28.34712,42.8,7.3
5798,003100,-71.48155,-29.9321,32.95,7.8
5799,003101,-70.89787,-28.04874,36.92,7.8
5800,003101_2,-74.4065,-38.78352,12.33,7.3
