,EQ_ID,Lon,Lat,Depth,Mag
9689,005300_2,-73.84194,-36.17766,12.58,7.6
9690,005301,-71.39812,-25.50167,11.13,8.0
9691,005301_2,-72.13271,-33.18785,18.78,7.5
9692,005302,-71.61129,-30.40503,29.93,7.8
9693,005302_2,-70.35157,-26.69899,50.04,7.4
9694,005303,-72.86595,-36.35398,37.01,8.1
9695,005303_2,-71.27188,-29.66419,40.36,7.6
9696,005304_2,-73.84194,-36.17766,12.58,7.7
9697,005305,-72.12986,-30.87576,15.29,8.1
9698,005305_2,-69.99342,-24.00998,48.34,7.4
9699,005306,-70.41564,-25.71406,41.91,8.1
9700,005306_2,-73.58941,-36.65936,21.14,7.7
9701,005307,-74.80518,-40.10326,9.19,8.4
9702,005307_2,-71.1913,-24.11579,13.58,7.5
9703,005308,-71.65859,-29.31583,22.95,8.1
9704,005308_2,-71.86169,-33.16231,26.13,7.4
9705,005309,-70.2635,-21.72936,33.56,8.1
9706,005309_2,-73.03508,-34.90503,15.58,7.6
9707,005310,-70.0535,-24.08913,46.68,8.0
9708,005310_2,-72.4124,-33.10865,12.1,7.7
9709,005311,-74.43841,-40.65827,15.51,8.1
9710,005311_2,-71.31288,-30.97398,45.24,7.4
9711,005312,-70.8142,-27.16285,32.39,8.0
9712,005312_2,-71.20303,-31.75732,51.61,7.6
9713,005313,-70.879,-20.60158,18.03,8.2
9714,005313_2,-70.69459,-26.44627,32.92,7.4
9715,005314,-71.66338,-29.88872,25.8,8.3
9716,005314_2,-74.537,-42.06452,16.96,7.5
9717,005315,-72.87654,-35.6307,27.04,8.3
9718,005315_2,-71.65292,-34.29892,43.78,7.7
9719,005316,-71.38477,-25.39101,11.34,7.9
9720,005317,-73.5474,-42.34087,49.37,8.0
9721,005317_2,-70.66814,-23.42612,24.39,7.4
9722,005318,-70.81686,-21.2937,18.11,8.0
9723,005319,-71.11992,-23.707,13.87,8.0
9724,005319_2,-71.48909,-33.05022,39.15,7.7
9725,005320,-72.06017,-32.08387,18.97,8.0
9726,005320_2,-71.01308,-24.34721,19.09,7.4
9727,005321,-72.0765,-31.48008,17.6,8.0
9728,005321_2,-71.90554,-18.16906,21.67,7.7
9729,005322,-70.48303,-20.29891,31.1,8.0
9730,005322_2,-71.10673,-25.19466,18.84,7.2
9731,005323,-71.91922,-34.84713,42.78,8.3
9732,005323_2,-73.99523,-43.85725,37.18,7.5
9733,005324,-71.96449,-35.08818,45.6,8.1
9734,005324_2,-70.1409,-23.64932,41.5,7.6
9735,005325,-72.11304,-35.38636,45.91,7.8
9736,005325_2,-70.54827,-27.10782,43.73,7.2
9737,005326,-73.33885,-38.61008,36.66,8.0
9738,005326_2,-70.5638,-22.64711,25.09,7.5
9739,005327,-72.42163,-33.71039,15.07,8.1
9740,005327_2,-74.32507,-39.01709,14.42,7.5
9741,005328,-71.52452,-33.95964,44.13,8.2
9742,005328_2,-73.52536,-38.36894,29.95,7.4
9743,005329,-74.93285,-40.48438,8.07,8.1
9744,005329_2,-71.27188,-29.66419,40.36,7.5
9745,005330,-73.42656,-36.42912,23.17,8.0
9746,005330_2,-70.85663,-25.85119,25.62,7.6
9747,005331_2,-72.49159,-33.16848,10.64,7.5
9748,005332,-70.9263,-24.95414,23.1,8.2
9749,005332_2,-74.15152,-36.79668,10.93,7.3
9750,005333,-72.79944,-36.75509,42.24,8.1
9751,005333_2,-75.06892,-39.92192,4.87,7.4
9752,005334,-73.18619,-34.56672,9.75,7.8
9753,005334_2,-73.12016,-34.837,13.55,7.5
9754,005335,-74.31017,-40.81576,18.12,8.2
9755,005335_2,-73.84772,-36.44548,15.05,7.5
9756,005336,-71.73004,-29.72182,22.88,8.0
9757,005336_2,-73.37259,-34.62429,7.17,7.6
9758,005337,-71.69469,-27.41388,10.29,8.2
9759,005337_2,-71.63447,-28.47514,17.84,7.4
9760,005338,-72.84327,-38.01182,48.3,8.0
9761,005338_2,-71.18338,-28.42049,30.27,7.4
9762,005339,-69.95759,-24.38955,51.76,8.0
9763,005339_2,-70.34731,-25.53089,44.06,7.7
9764,005340_2,-70.28948,-26.61781,52.36,7.4
9765,005341,-71.55564,-29.46156,27.3,8.0
9766,005341_2,-72.85794,-37.44049,44.03,7.7
9767,005342,-70.18958,-20.24232,42.48,8.1
9768,005342_2,-72.44656,-30.7677,7.21,7.2
9769,005343,-74.13591,-39.19699,18.83,8.0
9770,005343_2,-71.83685,-19.01882,9.02,7.3
9771,005344,-70.64444,-26.82456,37.22,8.0
9772,005344_2,-71.40467,-33.2684,43.26,7.5
9773,005345,-71.04673,-20.24849,15.83,8.0
9774,005345_2,-70.14024,-22.6994,38.47,7.5
9775,005346_2,-70.935,-28.75846,45.2,7.4
9776,005347,-73.60197,-38.63971,29.58,8.1
9777,005347_2,-71.86333,-27.90472,9.48,7.5
9778,005348,-73.68133,-35.40118,7.89,8.3
9779,005348_2,-73.25993,-40.08808,50.22,7.4
9780,005349,-73.71161,-39.80624,32.28,8.0
9781,005349_2,-70.20393,-25.80871,51.02,7.3
9782,005350,-70.40851,-19.73913,39.01,7.8
9783,005350_2,-73.30328,-37.27195,30.1,7.7
9784,005351_2,-71.68765,-18.32413,23.04,7.4
9785,005352,-70.03358,-20.50232,46.83,8.2
9786,005352_2,-70.36053,-20.52211,33.89,7.4
9787,005353,-72.19181,-35.85714,52.22,8.1
9788,005353_2,-71.70927,-34.16486,39.64,7.7
9789,005354,-73.14875,-38.22581,39.56,8.2
9790,005354_2,-74.7621,-40.24714,10.11,7.5
9791,005355_2,-70.32835,-22.96794,32.85,7.5
9792,005356,-74.25517,-38.93047,15.62,8.0
9793,005356_2,-71.93598,-31.92302,22.32,7.2
9794,005357,-72.32089,-33.155,14.24,8.1
9795,005357_2,-70.78003,-24.8144,26.78,7.7
9796,005358,-72.42262,-31.01592,8.18,7.9
9797,005358_2,-71.37349,-30.75223,41.67,7.5
9798,005359,-74.11776,-38.46736,17.36,7.8
9799,005359_2,-74.83239,-42.91041,13.63,7.3
9800,005360,-73.93097,-40.63587,26.93,7.9
9801,005360_2,-71.07647,-22.1122,11.26,7.4
9802,005361,-72.06529,-31.30417,17.54,7.8
9803,005361_2,-74.51883,-38.96369,10.68,7.3
9804,005362,-70.86873,-23.29715,19.18,7.8
9805,005362_2,-72.36771,-32.56613,11.77,7.5
9806,005363,-73.00469,-36.86352,36.47,8.1
9807,005364,-73.79367,-40.95011,31.9,8.0
9808,005364_2,-74.61793,-43.40093,18.12,7.3
9809,005365,-70.44162,-23.34764,30.51,8.2
9810,005365_2,-74.60714,-43.67718,18.88,7.4
9811,005366_2,-73.60502,-40.14725,36.57,7.6
9812,005367,-74.31695,-42.19365,22.71,8.0
9813,005367_2,-71.52224,-26.90027,11.12,7.5
9814,005368,-71.96923,-33.83864,26.93,8.1
9815,005368_2,-73.77747,-41.19042,33.37,7.3
9816,005369,-70.35464,-21.13089,31.38,8.1
9817,005369_2,-74.27213,-41.57742,21.45,7.4
9818,005370,-70.5744,-19.67361,33.77,8.1
9819,005370_2,-71.16051,-19.60765,17.99,7.3
9820,005371_2,-70.65517,-23.84518,26.19,7.3
9821,005372,-73.14842,-37.23658,33.93,7.9
9822,005373,-70.6017,-23.24738,25.63,8.1
9823,005373_2,-71.32909,-26.13084,13.96,6.9
9824,005374,-74.10192,-39.11476,19.38,8.2
9825,005374_2,-71.27865,-26.39638,15.58,7.5
9826,005375,-70.65385,-25.91093,32.91,8.1
9827,005375_2,-70.2635,-21.72936,33.56,7.2
9828,005376,-70.28445,-20.51874,36.75,8.1
9829,005376_2,-73.27136,-40.9516,51.01,7.6
9830,005377,-74.56822,-40.31349,13.07,8.2
9831,005377_2,-73.47482,-39.55825,39.37,7.3
9832,005378,-74.25084,-37.34388,11.38,8.0
9833,005378_2,-71.27165,-26.21674,15.46,7.4
9834,005379,-71.07291,-21.77782,11.45,8.0
9835,005379_2,-73.52368,-40.57609,40.23,7.4
9836,005380,-74.00013,-35.96071,6.62,8.2
9837,005380_2,-70.96114,-20.65301,15.8,7.5
9838,005381,-73.48077,-37.19553,25.74,8.1
9839,005381_2,-73.13893,-37.77713,36.8,7.3
9840,005382,-69.92487,-22.24185,46.19,8.0
9841,005382_2,-74.24773,-37.90795,13.13,7.4
9842,005383,-71.13902,-19.3256,21.13,8.0
9843,005383_2,-71.3789,-31.97262,43.05,7.5
9844,005384,-70.9901,-25.75192,21.54,7.9
9845,005385,-73.36825,-36.95416,27.25,8.2
9846,005385_2,-72.82131,-34.65365,16.53,7.6
9847,005386,-73.85098,-42.50137,38.8,7.9
9848,005386_2,-71.46838,-29.49689,30.83,7.7
9849,005387,-72.37589,-34.48818,23.11,8.2
9850,005387_2,-70.37721,-24.57776,38.43,7.3
9851,005388,-70.35924,-26.14927,45.99,8.0
9852,005389,-69.90521,-23.37661,48.76,8.1
9853,005389_2,-70.41285,-21.65474,28.65,7.3
9854,005390,-73.32232,-37.03927,28.69,8.2
9855,005390_2,-71.16659,-29.20489,40.83,7.5
9856,005391,-73.66812,-39.36886,31.81,8.1
9857,005391_2,-70.5638,-22.64711,25.09,7.6
9858,005392_2,-70.91955,-23.66417,18.94,7.6
9859,005393,-73.66117,-37.32656,22.57,8.0
9860,005393_2,-70.49065,-23.0794,28.26,7.6
9861,005394,-74.57869,-43.05659,18.39,8.0
9862,005394_2,-73.07018,-34.03456,6.27,7.6
9863,005395,-71.56656,-27.64576,14.82,7.9
9864,005395_2,-72.47061,-34.99205,27.45,7.6
9865,005396,-74.4698,-40.75721,15.13,8.2
9866,005396_2,-75.13137,-40.43792,5.19,7.5
9867,005397,-73.53349,-40.74694,40.23,7.9
9868,005397_2,-70.12709,-25.55933,52.85,7.5
9869,005398,-72.04072,-29.09361,12.03,7.8
9870,005398_2,-70.63182,-25.56232,33.27,7.4
9871,005399,-71.72194,-30.10072,24.84,8.1
9872,005400,-71.26078,-33.43466,50.21,8.0
9873,005400_2,-73.30231,-36.79516,28.14,7.6
9874,005401,-72.2299,-34.59107,28.29,8.2
9875,005401_2,-70.49584,-22.23356,26.24,7.7
9876,005402,-71.79019,-30.937,25.0,8.1
9877,005402_2,-70.48777,-20.00387,33.38,7.6
9878,005403,-74.53871,-42.8077,18.95,8.0
9879,005403_2,-73.66117,-37.32656,22.57,7.2
9880,005404,-71.28173,-28.40649,26.6,8.3
9881,005404_2,-74.93285,-40.48438,8.07,7.7
9882,005405,-71.46328,-26.50593,11.06,7.8
9883,005405_2,-74.30493,-38.60484,13.88,7.7
9884,005406,-70.5744,-19.67361,33.77,8.2
9885,005406_2,-70.77502,-23.88054,23.14,7.2
9886,005407,-72.04072,-29.09361,12.03,7.9
9887,005407_2,-74.53421,-37.46167,5.78,7.2
9888,005408_2,-71.33289,-25.95713,13.66,7.3
9889,005409,-74.10671,-43.8905,33.06,8.1
9890,005409_2,-73.36142,-40.06276,45.83,7.6
9891,005410,-73.28896,-38.44944,36.92,8.1
9892,005410_2,-69.85037,-21.98106,49.33,7.4
9893,005411,-73.39547,-36.74945,25.74,8.1
9894,005411_2,-73.68133,-35.40118,7.89,7.5
9895,005412,-74.00632,-42.42042,32.86,8.1
9896,005412_2,-69.74497,-22.61176,53.3,7.4
9897,005413,-70.72086,-24.09406,25.44,7.9
9898,005413_2,-74.46906,-43.15306,21.4,7.7
9899,005414,-73.97937,-38.93136,21.73,8.1
9900,005414_2,-69.89125,-21.26004,49.02,7.2
9901,005415,-71.947,-29.89876,17.56,8.2
9902,005415_2,-74.09118,-36.86053,12.66,7.3
9903,005416,-71.70803,-28.66167,17.47,8.1
9904,005416_2,-71.69988,-34.60119,46.93,7.5
9905,005417,-71.9937,-34.27978,31.22,7.9
9906,005417_2,-74.25409,-41.8439,22.89,7.4
9907,005418,-71.95646,-32.4701,22.4,8.0
9908,005418_2,-74.4985,-43.51751,21.21,7.3
9909,005419,-71.58944,-33.7929,39.67,8.1
9910,005419_2,-70.87314,-24.00873,21.14,7.3
9911,005421,-70.36701,-24.21144,36.73,8.3
9912,005422,-70.51255,-21.07506,26.37,8.2
9913,005422_2,-74.27298,-41.04278,19.54,7.6
9914,005423,-72.3534,-33.55968,15.47,8.1
9915,005423_2,-71.6574,-31.10753,30.18,7.5
9916,005424,-72.96403,-38.71727,50.46,8.1
9917,005424_2,-71.24678,-31.66883,49.44,7.6
9918,005425_2,-70.23415,-23.61777,38.2,7.5
9919,005426,-74.69496,-40.31611,11.19,8.2
9920,005426_2,-70.95014,-23.96038,19.17,7.5
9921,005427,-71.01118,-24.18499,18.52,7.9
9922,005427_2,-70.46209,-25.50858,39.55,7.6
9923,005428,-73.79205,-40.78017,31.43,8.0
9924,005428_2,-73.34733,-39.25718,41.88,7.5
9925,005429,-70.94932,-28.22125,36.89,8.0
9926,005429_2,-70.43306,-23.98654,33.43,7.6
9927,005430,-74.48863,-38.28163,9.52,8.1
9928,005430_2,-71.39517,-29.42312,33.15,7.5
9929,005431,-70.67064,-26.99442,37.21,8.0
9930,005431_2,-70.14505,-21.1642,39.01,7.6
9931,005432,-71.07649,-23.06079,13.17,8.2
9932,005432_2,-74.6758,-42.4438,15.3,7.5
9933,005433,-73.00205,-35.85239,27.09,8.0
9934,005433_2,-70.1601,-22.24404,37.22,7.5
9935,005434,-72.23799,-34.15615,22.78,8.1
9936,005434_2,-70.73544,-24.26316,25.77,7.3
9937,005435_2,-73.44529,-35.98112,19.01,7.5
9938,005436,-72.36771,-32.56613,11.77,8.3
9939,005436_2,-72.32089,-33.155,14.24,7.3
9940,005437_2,-71.46031,-34.36295,52.82,7.7
9941,005438,-70.46339,-26.86704,45.96,8.2
9942,005438_2,-69.81689,-21.28217,52.08,7.6
9943,005439,-73.45441,-38.50765,32.63,8.2
9944,005439_2,-71.43562,-29.57443,32.69,7.4
9945,005440,-73.61261,-42.71202,49.47,7.9
9946,005440_2,-72.96842,-33.97313,7.43,7.5
9947,005441,-73.2832,-35.19342,14.36,8.1
9948,005441_2,-72.19569,-32.57374,15.93,7.7
9949,005442,-70.8142,-27.16285,32.39,8.2
9950,005442_2,-71.16247,-31.03087,52.95,7.5
9951,005443,-72.03437,-29.34017,13.32,8.2
9952,005443_2,-71.02854,-27.96562,30.85,7.1
9953,005444,-73.22631,-37.58118,33.37,7.9
9954,005444_2,-74.15748,-37.50329,13.87,7.5
9955,005445_2,-71.56363,-27.44639,13.64,7.3
9956,005446,-72.37589,-34.48818,23.11,8.0
9957,005446_2,-70.82149,-26.33472,27.55,7.4
9958,005447,-70.59821,-25.03675,33.21,7.8
9959,005447_2,-70.72842,-26.00247,30.25,7.1
9960,005448,-71.12513,-27.43739,23.18,8.0
9961,005448_2,-70.97754,-22.08553,14.38,7.4
9962,005449_2,-73.38341,-40.27435,45.24,7.5
9963,005450,-73.57027,-39.10492,33.32,8.3
9964,005450_2,-70.34879,-24.39814,38.36,7.5
9965,005451_2,-72.08805,-34.98106,39.07,7.3
9966,005452,-73.40157,-34.9869,10.18,8.1
9967,005452_2,-72.0765,-31.48008,17.6,7.4
9968,005453_2,-70.29723,-24.15383,38.73,7.4
9969,005454,-71.91615,-28.27415,10.0,8.0
9970,005454_2,-73.4039,-40.55215,44.75,7.3
9971,005455,-70.74298,-25.13111,28.81,8.2
9972,005455_2,-72.45594,-32.40739,9.49,7.3
9973,005456,-72.51494,-33.98417,15.55,8.2
9974,005456_2,-70.90343,-21.42032,16.09,7.9
9975,005457,-75.00432,-41.19636,8.37,7.9
9976,005457_2,-73.44327,-41.23514,45.42,7.4
9977,005458,-73.3738,-36.26327,23.05,7.9
9978,005458_2,-74.41181,-39.69283,14.41,7.4
9979,005459,-70.93361,-23.84506,19.17,8.1
9980,005459_2,-74.15042,-38.96155,17.89,7.6
9981,005460,-72.31466,-30.86272,10.79,8.1
9982,005460_2,-73.40117,-37.68822,29.52,7.2
9983,005461,-74.4081,-42.79697,22.33,8.2
9984,005461_2,-71.76642,-33.43266,30.36,7.4
9985,005462,-70.87894,-23.13028,18.51,8.1
9986,005462_2,-73.9543,-40.41971,25.95,7.2
9987,005463,-71.98732,-30.24939,17.36,8.0
9988,005463_2,-69.92487,-22.24185,46.19,7.5
9989,005464,-71.6931,-28.24442,15.23,7.8
9990,005464_2,-71.08653,-20.33655,14.13,7.4
9991,005465,-74.15748,-37.50329,13.87,8.0
9992,005465_2,-70.29075,-26.33851,50.27,7.5
9993,005466,-71.01751,-26.97573,23.91,8.1
9994,005466_2,-71.86002,-34.74772,43.23,7.5
9995,005467,-72.46008,-31.27944,7.46,8.1
9996,005467_2,-71.78984,-32.69944,27.54,7.3
9997,005468,-70.23993,-24.62656,43.43,8.0
9998,005468_2,-74.11211,-39.99589,21.33,7.3
9999,005469,-70.49584,-22.23356,26.24,7.9
10000,005469_2,-70.78432,-22.29192,19.0,7.5
10001,005470,-70.49306,-21.38595,26.38,8.0
10002,005470_2,-71.69988,-34.60119,46.93,7.3
10003,005471_2,-73.19253,-37.3986,33.45,7.6
10004,005472,-73.84772,-36.44548,15.05,8.0
10005,005472_2,-73.29843,-36.59731,27.17,7.3
10006,005473,-71.20338,-20.17248,11.8,8.1
10007,005473_2,-70.171,-23.28177,39.05,7.3
10008,005474,-71.19939,-30.39822,48.34,7.9
10009,005474_2,-71.34781,-30.21025,40.35,7.7
10010,005475,-73.67735,-42.55907,45.81,8.3
10011,005475_2,-71.69485,-34.88566,52.46,7.4
10012,005476,-73.51421,-39.28948,36.29,8.0
10013,005476_2,-74.38486,-38.22503,11.43,7.4
10014,005477,-73.60029,-35.94885,15.56,8.2
10015,005477_2,-74.77322,-41.66223,12.38,7.5
10016,005478,-73.64337,-36.81897,20.86,7.8
10017,005478_2,-73.50395,-36.59718,22.57,7.5
10018,005479,-74.15748,-37.50329,13.87,8.1
10019,005479_2,-71.05121,-29.07823,44.41,7.5
10020,005480,-71.87464,-31.03541,22.5,8.3
10021,005480_2,-70.8142,-27.16285,32.39,7.5
10022,005481,-70.65162,-21.72053,21.77,7.9
10023,005481_2,-72.8589,-36.00209,32.98,7.7
10024,005482_2,-73.50395,-36.59718,22.57,7.5
10025,005483,-71.51632,-32.80102,37.68,8.1
10026,005483_2,-70.03763,-24.35074,48.76,7.4
10027,005484,-73.19292,-40.00347,52.97,8.2
10028,005484_2,-71.37264,-32.90746,43.66,7.3
10029,005485,-70.04282,-22.43935,41.68,8.0
10030,005485_2,-73.48611,-41.43091,44.88,7.4
10031,005486,-71.57055,-30.65759,32.5,8.0
10032,005486_2,-71.16545,-27.61662,23.14,7.4
10033,005487,-74.26173,-39.15526,16.03,8.1
10034,005487_2,-72.86595,-36.35398,37.01,7.4
10035,005488,-72.08805,-34.98106,39.07,8.1
10036,005488_2,-70.35924,-26.14927,45.99,7.7
10037,005489,-71.27652,-25.14431,14.47,8.1
10038,005489_2,-73.82136,-42.07662,37.02,7.7
10039,005490,-71.39811,-29.16091,30.72,7.7
10040,005490_2,-71.66501,-29.12551,21.48,7.4
10041,005491_2,-72.12526,-32.36478,17.56,7.2
10042,005492,-71.91615,-28.27415,10.0,8.0
10043,005493,-70.51275,-22.91049,27.16,8.2
10044,005493_2,-72.46321,-32.96457,10.51,7.4
10045,005494,-74.25084,-37.34388,11.38,8.2
10046,005494_2,-74.26637,-40.52871,18.64,7.4
10047,005495,-70.77896,-25.62273,28.16,8.2
10048,005495_2,-73.62872,-37.56077,24.05,7.3
10049,005496,-71.17252,-26.55193,18.2,8.2
10050,005496_2,-71.93868,-34.1043,30.82,7.3
10051,005497,-70.47193,-21.57775,26.85,7.9
10052,005497_2,-70.89653,-28.61026,44.74,7.3
10053,005498,-72.40933,-36.40209,52.63,8.4
10054,005498_2,-73.15529,-35.35516,18.04,7.4
10055,005499,-70.58691,-23.8971,28.32,8.3
10056,005499_2,-71.1317,-19.73419,17.69,7.8
10057,005500,-73.9134,-42.60404,37.15,7.8
10058,005500_2,-71.34114,-24.32793,9.24,7.5
10059,005501,-73.85203,-41.27228,31.39,7.9
10060,005501_2,-71.05479,-28.99225,43.14,7.4
10061,005502,-73.41333,-36.15938,21.31,8.0
10062,005502_2,-72.55085,-32.805,8.07,7.5
10063,005503,-72.98747,-37.38549,39.43,8.2
10064,005503_2,-72.16044,-18.4946,10.17,7.2
10065,005504,-70.2293,-19.94456,43.7,8.2
10066,005505,-74.10192,-39.11476,19.38,8.1
10067,005505_2,-70.29075,-26.33851,50.27,7.6
10068,005506,-70.80069,-19.5343,28.04,7.9
10069,005506_2,-71.30799,-19.60405,14.25,7.6
10070,005507,-71.27652,-25.14431,14.47,7.8
10071,005508,-71.90554,-18.16906,21.67,8.1
10072,005508_2,-73.1948,-36.92621,31.48,7.3
10073,005509,-71.78789,-29.79787,21.45,8.0
10074,005509_2,-73.39803,-39.04869,38.34,7.3
10075,005510,-72.24021,-35.28342,39.47,8.0
10076,005510_2,-73.41333,-36.15938,21.31,7.5
10077,005511,-72.25345,-33.38864,16.65,8.1
10078,005511_2,-72.69534,-36.5754,44.36,7.4
10079,005512,-73.36298,-41.91044,53.12,7.9
10080,005512_2,-71.10774,-30.01933,50.42,7.5
10081,005513,-71.34112,-32.68796,44.75,7.9
10082,005513_2,-74.76799,-43.74582,16.0,7.4
10083,005514_2,-71.52224,-26.90027,11.12,7.3
10084,005515,-74.4065,-38.78352,12.33,8.1
10085,005515_2,-71.9247,-31.23396,21.25,7.4
10086,005516,-70.14505,-21.1642,39.01,8.1
10087,005516_2,-70.54393,-25.92374,37.25,7.4
10088,005517,-74.80633,-41.38543,11.48,8.1
10089,005518,-70.66518,-20.73908,22.91,8.0
10090,005518_2,-71.5497,-27.249,12.81,7.4
10091,005519,-71.06672,-19.47486,21.36,8.0
10092,005519_2,-73.06084,-35.51389,21.34,7.5
10093,005520,-71.01423,-27.54311,27.6,8.1
10094,005520_2,-71.75409,-18.57469,17.71,7.7
10095,005521_2,-71.24549,-31.48176,49.45,7.4
10096,005522,-70.41585,-21.76684,28.49,7.9
10097,005522_2,-70.12771,-23.90122,43.13,7.5
10098,005523,-72.40062,-33.47133,13.96,7.9
10099,005523_2,-72.03342,-33.36518,22.04,7.7
10100,005524,-73.66221,-41.4834,38.78,8.1
10101,005524_2,-73.21255,-36.65112,29.59,7.5
10102,005525,-70.46339,-26.86704,45.96,8.1
10103,005526,-74.22649,-43.03661,27.93,8.0
10104,005526_2,-71.11743,-19.24083,22.62,7.5
10105,005527,-70.06183,-22.52451,41.06,8.1
10106,005527_2,-73.83171,-36.35757,14.56,7.5
10107,005528,-73.79857,-37.67839,21.06,7.9
10108,005528_2,-73.44529,-35.98112,19.01,7.3
10109,005529,-73.7912,-38.12907,22.84,8.3
10110,005529_2,-74.52359,-40.22263,13.61,7.6
10111,005530,-73.77316,-37.49363,20.95,8.1
10112,005530_2,-72.37649,-33.8751,17.25,7.3
10113,005531,-73.41186,-35.50057,14.92,8.3
10114,005531_2,-73.21104,-37.01783,31.45,7.5
10115,005532,-71.18338,-28.42049,30.27,8.3
10116,005532_2,-72.46942,-34.88325,25.9,7.4
10117,005533,-73.30231,-36.79516,28.14,8.3
10118,005533_2,-72.71711,-36.13098,38.88,7.5
10119,005534,-72.19355,-31.74901,14.92,8.2
10120,005534_2,-69.98747,-22.30235,43.73,7.4
10121,005535,-71.09709,-25.93303,18.9,8.2
10122,005535_2,-71.6867,-32.70959,31.1,7.1
10123,005536,-71.20141,-26.71288,18.07,8.0
10124,005536_2,-70.49306,-21.38595,26.38,7.4
10125,005537,-70.58822,-26.74268,39.22,8.1
10126,005537_2,-74.11838,-43.31572,32.36,7.4
10127,005538,-71.23257,-33.25331,50.53,8.0
10128,005538_2,-71.35714,-25.7094,12.75,7.6
10129,005539,-74.04744,-37.18156,14.93,8.0
10130,005539_2,-71.93601,-34.56918,37.43,7.2
10131,005540,-71.05121,-29.07823,44.41,8.1
10132,005540_2,-70.01484,-22.59459,42.9,7.5
10133,005541,-70.18171,-20.14247,43.66,7.8
10134,005541_2,-71.78876,-33.87361,33.14,7.3
10135,005542,-70.77716,-26.98448,32.65,8.2
10136,005542_2,-72.86635,-34.49737,14.38,7.3
10137,005543,-70.48303,-20.29891,31.1,8.0
10138,005543_2,-70.99964,-28.82738,43.3,7.5
10139,005544,-74.65704,-38.44551,6.67,8.0
10140,005544_2,-71.09014,-19.66156,19.13,7.3
10141,005545_2,-72.05658,-29.90903,14.8,7.3
10142,005546_2,-70.83989,-28.7956,50.03,7.4
10143,005547,-72.85807,-35.01066,19.13,7.9
10144,005548,-71.55487,-18.75385,18.9,8.1
10145,005548_2,-73.74806,-41.02014,33.61,7.6
10146,005549,-70.25758,-20.69489,36.69,8.1
10147,005549_2,-70.90077,-27.6738,32.92,7.3
10148,005550,-74.35439,-42.89586,23.89,8.2
10149,005550_2,-70.0535,-24.08913,46.68,7.7
10150,005551,-71.63978,-29.73228,25.88,8.1
10151,005552,-73.57461,-36.28786,19.09,8.0
10152,005553,-70.97521,-24.87214,21.64,8.1
10153,005554,-71.22975,-25.08618,15.72,8.1
10154,005554_2,-71.92399,-31.58466,22.04,7.4
10155,005555,-71.12513,-27.43739,23.18,8.2
10156,005555_2,-74.9998,-40.99496,7.96,7.7
10157,005556,-73.05934,-35.3082,18.99,7.9
10158,005556_2,-70.88729,-22.8704,17.83,7.6
10159,005557,-70.97517,-22.29706,14.69,7.9
10160,005557_2,-71.54537,-32.96792,36.73,7.4
10161,005558,-73.95585,-38.74581,21.66,7.9
10162,005558_2,-74.13833,-43.68521,32.02,7.6
10163,005559,-71.53856,-19.36801,10.78,8.1
10164,005559_2,-75.07316,-41.08943,7.18,7.4
10165,005560,-72.60971,-36.50445,46.58,8.2
10166,005560_2,-71.93868,-34.1043,30.82,7.6
10167,005561,-72.8589,-36.00209,32.98,8.0
10168,005561_2,-71.70681,-32.00538,29.82,7.4
10169,005562,-72.10012,-30.63006,15.62,8.0
10170,005563,-72.50142,-32.0767,7.93,7.9
10171,005563_2,-73.83171,-36.35757,14.56,7.3
10172,005564,-71.55021,-28.38354,18.9,8.0
10173,005565,-71.66901,-33.87776,37.53,8.2
10174,005565_2,-73.77786,-40.38023,31.09,7.3
10175,005566,-71.22314,-30.94011,49.62,8.1
10176,005566_2,-73.95585,-38.74581,21.66,7.5
10177,005567,-73.66747,-36.98023,21.09,8.1
10178,005567_2,-72.09513,-32.81899,18.9,7.4
10179,005568,-74.53653,-42.97878,19.33,7.9
10180,005568_2,-71.84713,-18.63103,15.24,7.3
10181,005569,-74.9064,-40.13751,7.79,8.2
10182,005569_2,-70.27868,-24.54202,41.57,7.3
10183,005570,-70.96796,-23.59438,17.71,8.0
10184,005570_2,-74.40649,-40.01481,15.18,7.2
10185,005571,-71.10098,-27.1707,22.39,8.3
10186,005571_2,-73.55907,-38.8319,31.9,7.4
10187,005572,-70.84812,-24.2585,22.75,8.1
10188,005572_2,-72.03342,-33.36518,22.04,7.4
10189,005573,-71.63957,-31.90452,32.32,7.8
10190,005574,-74.56601,-38.05531,7.32,8.4
10191,005574_2,-71.83511,-31.50381,24.66,7.6
10192,005575,-71.65618,-18.62371,18.72,8.0
10193,005575_2,-70.16072,-23.18596,39.09,7.3
10194,005576,-71.15633,-25.25376,17.79,8.1
10195,005576_2,-74.39671,-39.84841,14.97,7.5
10196,005577,-74.23958,-42.92346,27.18,8.1
10197,005577_2,-70.81585,-27.33431,33.47,7.6
10198,005578_2,-72.57062,-35.37887,30.99,7.6
10199,005579,-70.52184,-22.01246,25.27,7.9
10200,005579_2,-71.3697,-28.24704,22.34,7.5
10201,005580,-71.15589,-26.20604,17.94,8.1
10202,005580_2,-73.89154,-40.20455,27.41,7.5
10203,005581,-71.07307,-22.54247,11.96,7.7
10204,005581_2,-70.03086,-20.22865,49.1,7.4
10205,005582,-74.28144,-42.02374,22.94,8.0
